author,book,gutenberg_id,chapter,line,text
Thomas Hobbes,Leviathan,3207,36,10798,"Prophets; and often in the New Testament, as to Joseph, to St. Peter, to"
Thomas Hobbes,Leviathan,3207,36,10799,"St. Paul, and to St. John the Evangelist in the Apocalypse."
Thomas Hobbes,Leviathan,3207,36,10800,"Onely to Moses hee spake in a more extraordinary manner in Mount Sinai,"
Thomas Hobbes,Leviathan,3207,36,10801,"and in the Tabernacle; and to the High Priest in the Tabernacle, and in"
Thomas Hobbes,Leviathan,3207,36,10802,"the Sanctum Sanctorum of the Temple. But Moses, and after him the"
Thomas Hobbes,Leviathan,3207,36,10803,"High Priests were Prophets of a more eminent place, and degree in"
Thomas Hobbes,Leviathan,3207,36,10804,"Gods favour; And God himself in express words declareth, that to other"
Thomas Hobbes,Leviathan,3207,36,10805,"Prophets hee spake in Dreams and Visions, but to his servant Moses, in"
Thomas Hobbes,Leviathan,3207,36,10806,such manner as a man speaketh to his friend. The words are these (Numb.
Thomas Hobbes,Leviathan,3207,36,10807,"12. 6,7,8.) ""If there be a Prophet among you, I the Lord will make my"
Thomas Hobbes,Leviathan,3207,36,10808,"self known to him in a Vision, and will speak unto him in a Dream. My"
Thomas Hobbes,Leviathan,3207,36,10809,"servant Moses is not so, who is faithfull in all my house; with him I"
Thomas Hobbes,Leviathan,3207,36,10810,"will speak mouth to mouth, even apparently, not in dark speeches; and"
Thomas Hobbes,Leviathan,3207,36,10811,"the similitude of the Lord shall he behold."" And (Exod. 33. 11.) ""The"
Thomas Hobbes,Leviathan,3207,36,10812,"Lord spake to Moses face to face, as a man speaketh to his friend."""
Thomas Hobbes,Leviathan,3207,36,10813,"And yet this speaking of God to Moses, was by mediation of an Angel, or"
Thomas Hobbes,Leviathan,3207,36,10814,"Angels, as appears expressely, Acts 7. ver. 35. and 53. and Gal. 3. 19."
Thomas Hobbes,Leviathan,3207,36,10815,"and was therefore a Vision, though a more cleer Vision than was given to"
Thomas Hobbes,Leviathan,3207,36,10816,"other Prophets. And conformable hereunto, where God saith (Deut. 13. 1.)"
Thomas Hobbes,Leviathan,3207,36,10817,"""If there arise amongst you a Prophet, or Dreamer of Dreams,"" the later"
Thomas Hobbes,Leviathan,3207,36,10818,"word is but the interpretation of the former. And (Joel 2. 28.) ""Your"
Thomas Hobbes,Leviathan,3207,36,10819,"sons and your daughters shall Prophecy; your old men shall dream Dreams,"
Thomas Hobbes,Leviathan,3207,36,10820,"and your young men shall see Visions:"" where again, the word Prophecy is"
Thomas Hobbes,Leviathan,3207,36,10821,"expounded by Dream, and Vision. And in the same manner it was, that God"
Thomas Hobbes,Leviathan,3207,36,10822,"spake to Solomon, promising him Wisdome, Riches, and Honor; for the text"
Thomas Hobbes,Leviathan,3207,36,10823,"saith, (1 Kings 3. 15.) ""And Solomon awoak, and behold it was a Dream:"""
Thomas Hobbes,Leviathan,3207,36,10824,So that generally the Prophets extraordinary in the old Testament took
Thomas Hobbes,Leviathan,3207,36,10825,"notice of the Word of God no otherwise, than from their Dreams, or"
Thomas Hobbes,Leviathan,3207,36,10826,"Visions, that is to say, from the imaginations which they had in their"
Thomas Hobbes,Leviathan,3207,36,10827,"sleep, or in an Extasie; which imaginations in every true Prophet were"
Thomas Hobbes,Leviathan,3207,36,10828,"supernaturall; but in false Prophets were either naturall, or feigned."
Thomas Hobbes,Leviathan,3207,36,10829,The same Prophets were neverthelesse said to speak by the Spirit; as
Thomas Hobbes,Leviathan,3207,36,10830,"(Zach. 7. 12.) where the Prophet speaking of the Jewes, saith, ""They"
Thomas Hobbes,Leviathan,3207,36,10831,"made their hearths hard as Adamant, lest they should hear the law, and"
Thomas Hobbes,Leviathan,3207,36,10832,the words which the Lord of Hosts hath sent in his Spirit by the former
Thomas Hobbes,Leviathan,3207,36,10833,"Prophets."" By which it is manifest, that speaking by the Spirit, or"
Thomas Hobbes,Leviathan,3207,36,10834,"Inspiration, was not a particular manner of Gods speaking, different"
Thomas Hobbes,Leviathan,3207,36,10835,"from Vision, when they that were said to speak by the Spirit, were"
Thomas Hobbes,Leviathan,3207,36,10836,"extraordinary Prophets, such as for every new message, were to have a"
Thomas Hobbes,Leviathan,3207,36,10837,"particular Commission, or (which is all one) a new Dream, or Vision."
Thomas Hobbes,Leviathan,3207,36,10838,"To Prophets Of Perpetuall Calling, And Supreme, God Spake In The"
Thomas Hobbes,Leviathan,3207,36,10839,"Old Testament From The Mercy Seat, In A Manner Not Expressed In The"
Thomas Hobbes,Leviathan,3207,36,10840,"Scripture. Of Prophets, that were so by a perpetuall Calling in the Old"
Thomas Hobbes,Leviathan,3207,36,10841,"Testament, some were Supreme, and some Subordinate: Supreme were first"
Thomas Hobbes,Leviathan,3207,36,10842,"Moses; and after him the High Priest, every one for his time, as long"
Thomas Hobbes,Leviathan,3207,36,10843,"as the Priesthood was Royall; and after the people of the Jews, had"
Thomas Hobbes,Leviathan,3207,36,10844,"rejected God, that he should no more reign over them, those Kings which"
Thomas Hobbes,Leviathan,3207,36,10845,"submitted themselves to Gods government, were also his chief Prophets;"
Thomas Hobbes,Leviathan,3207,36,10846,and the High Priests office became Ministeriall. And when God was to be
Thomas Hobbes,Leviathan,3207,36,10847,"consulted, they put on the holy vestments, and enquired of the Lord,"
Thomas Hobbes,Leviathan,3207,36,10848,"as the King commanded them, and were deprived of their office, when"
Thomas Hobbes,Leviathan,3207,36,10849,the King thought fit. For King Saul (1 Sam. 13. 9.) commanded the burnt
Thomas Hobbes,Leviathan,3207,36,10850,"offering to be brought, and (1 Sam. 14. 18.) he commands the Priest to"
Thomas Hobbes,Leviathan,3207,36,10851,"bring the Ark neer him; and (ver. 19.) again to let it alone, because he"
Thomas Hobbes,Leviathan,3207,36,10852,saw an advantage upon his enemies. And in the same chapter Saul asketh
Thomas Hobbes,Leviathan,3207,36,10853,"counsell of God. In like manner King David, after his being anointed,"
Thomas Hobbes,Leviathan,3207,36,10854,"though before he had possession of the Kingdome, is said to ""enquire"
Thomas Hobbes,Leviathan,3207,36,10855,"of the Lord"" (1 Sam. 23. 2.) whether he should fight against the"
Thomas Hobbes,Leviathan,3207,36,10856,Philistines at Keilah; and (verse 10.) David commandeth the Priest to
Thomas Hobbes,Leviathan,3207,36,10857,"bring him the Ephod, to enquire whether he should stay in Keilah,"
Thomas Hobbes,Leviathan,3207,36,10858,or not. And King Solomon (1 Kings 2. 27.) took the Priesthood from
Thomas Hobbes,Leviathan,3207,36,10859,"Abiathar, and gave it (verse 35.) to Zadoc. Therefore Moses, and"
Thomas Hobbes,Leviathan,3207,36,10860,"the High Priests, and the pious Kings, who enquired of God on all"
Thomas Hobbes,Leviathan,3207,36,10861,"extraordinary occasions, how they were to carry themselves, or what"
Thomas Hobbes,Leviathan,3207,36,10862,"event they were to have, were all Soveraign Prophets. But in what manner"
Thomas Hobbes,Leviathan,3207,36,10863,"God spake unto them, is not manifest. To say that when Moses went up to"
Thomas Hobbes,Leviathan,3207,36,10864,"God in Mount Sinai, it was a Dream, or Vision, such as other Prophets"
Thomas Hobbes,Leviathan,3207,36,10865,"had, is contrary to that distinction which God made between Moses, and"
Thomas Hobbes,Leviathan,3207,36,10866,"other Prophets, Numb. 12. 6,7,8. To say God spake or appeared as he"
Thomas Hobbes,Leviathan,3207,36,10867,"is in his own nature, is to deny his Infinitenesse, Invisibility,"
Thomas Hobbes,Leviathan,3207,36,10868,"Incomprehensibility. To say he spake by Inspiration, or Infusion of the"
Thomas Hobbes,Leviathan,3207,36,10869,"Holy Spirit, as the Holy Spirit signifieth the Deity, is to make Moses"
Thomas Hobbes,Leviathan,3207,36,10870,"equall with Christ, in whom onely the Godhead (as St. Paul speaketh Col."
Thomas Hobbes,Leviathan,3207,36,10871,"2.9.) dwelleth bodily. And lastly, to say he spake by the Holy Spirit,"
Thomas Hobbes,Leviathan,3207,36,10872,"as it signifieth the graces, or gifts of the Holy Spirit, is to"
Thomas Hobbes,Leviathan,3207,36,10873,"attribute nothing to him supernaturall. For God disposeth men to Piety,"
Thomas Hobbes,Leviathan,3207,36,10874,"Justice, Mercy, Truth, Faith, and all manner of Vertue, both Morall,"
Thomas Hobbes,Leviathan,3207,36,10875,"and Intellectuall, by doctrine, example, and by severall occasions,"
Thomas Hobbes,Leviathan,3207,36,10876,"naturall, and ordinary."
Thomas Hobbes,Leviathan,3207,36,10877,"And as these ways cannot be applyed to God, in his speaking to Moses, at"
Thomas Hobbes,Leviathan,3207,36,10878,"Mount Sinai; so also, they cannot be applyed to him, in his speaking"
Thomas Hobbes,Leviathan,3207,36,10879,"to the High Priests, from the Mercy-Seat. Therefore in what manner God"
Thomas Hobbes,Leviathan,3207,36,10880,"spake to those Soveraign Prophets of the Old Testament, whose office"
Thomas Hobbes,Leviathan,3207,36,10881,"it was to enquire of him, is not intelligible. In the time of the New"
Thomas Hobbes,Leviathan,3207,36,10882,"Testament, there was no Soveraign Prophet, but our Saviour; who was both"
Thomas Hobbes,Leviathan,3207,36,10883,"God that spake, and the Prophet to whom he spake."
Thomas Hobbes,Leviathan,3207,36,10884,"To Prophets Of Perpetuall Calling, But Subordinate, God Spake By The"
Thomas Hobbes,Leviathan,3207,36,10885,"Spirit. To subordinate Prophets of perpetuall Calling, I find not any"
Thomas Hobbes,Leviathan,3207,36,10886,place that proveth God spake to them supernaturally; but onely in
Thomas Hobbes,Leviathan,3207,36,10887,"such manner, as naturally he inclineth men to Piety, to Beleef, to"
Thomas Hobbes,Leviathan,3207,36,10888,"Righteousnesse, and to other vertues all other Christian Men. Which"
Thomas Hobbes,Leviathan,3207,36,10889,"way, though it consist in Constitution, Instruction, Education, and the"
Thomas Hobbes,Leviathan,3207,36,10890,occasions and invitements men have to Christian vertues; yet it is truly
Thomas Hobbes,Leviathan,3207,36,10891,"attributed to the operation of the Spirit of God, or Holy Spirit"
Thomas Hobbes,Leviathan,3207,36,10892,(which we in our language call the Holy Ghost): For there is no good
Thomas Hobbes,Leviathan,3207,36,10893,"inclination, that is not of the operation of God. But these operations"
Thomas Hobbes,Leviathan,3207,36,10894,are not alwaies supernaturall. When therefore a Prophet is said to speak
Thomas Hobbes,Leviathan,3207,36,10895,"in the Spirit, or by the Spirit of God, we are to understand no more,"
Thomas Hobbes,Leviathan,3207,36,10896,"but that he speaks according to Gods will, declared by the supreme"
Thomas Hobbes,Leviathan,3207,36,10897,"Prophet. For the most common acceptation of the word Spirit, is in the"
Thomas Hobbes,Leviathan,3207,36,10898,"signification of a mans intention, mind, or disposition."
Thomas Hobbes,Leviathan,3207,36,10899,"In the time of Moses, there were seventy men besides himself, that"
Thomas Hobbes,Leviathan,3207,36,10900,Prophecyed in the Campe of the Israelites. In what manner God spake to
Thomas Hobbes,Leviathan,3207,36,10901,"them, is declared in the 11 of Numbers, verse 25. ""The Lord came down in"
Thomas Hobbes,Leviathan,3207,36,10902,"a cloud, and spake unto Moses, and took of the Spirit that was upon him,"
Thomas Hobbes,Leviathan,3207,36,10903,"and gave it to the seventy Elders. And it came to passe, when the Spirit"
Thomas Hobbes,Leviathan,3207,36,10904,"rested upon them, they Prophecyed, and did not cease,"" By which it is"
Thomas Hobbes,Leviathan,3207,36,10905,"manifest, first, that their Prophecying to the people, was subservient,"
Thomas Hobbes,Leviathan,3207,36,10906,and subordinate to the Prophecying of Moses; for that God took of the
Thomas Hobbes,Leviathan,3207,36,10907,"Spirit of Moses, to put upon them; so that they Prophecyed as Moses"
Thomas Hobbes,Leviathan,3207,36,10908,would have them: otherwise they had not been suffered to Prophecy at
Thomas Hobbes,Leviathan,3207,36,10909,all. For there was (verse 27.) a complaint made against them to Moses;
Thomas Hobbes,Leviathan,3207,36,10910,"and Joshua would have Moses to have forbidden them; which he did not,"
Thomas Hobbes,Leviathan,3207,36,10911,"but said to Joshua, Bee not jealous in my behalf. Secondly, that"
Thomas Hobbes,Leviathan,3207,36,10912,"the Spirit of God in that place, signifieth nothing but the Mind and"
Thomas Hobbes,Leviathan,3207,36,10913,"Disposition to obey, and assist Moses in the administration of the"
Thomas Hobbes,Leviathan,3207,36,10914,Government. For if it were meant they had the substantial Spirit of God;
Thomas Hobbes,Leviathan,3207,36,10915,"that is, the Divine nature, inspired into them, then they had it in no"
Thomas Hobbes,Leviathan,3207,36,10916,"lesse manner than Christ himself, in whom onely the Spirit of God dwelt"
Thomas Hobbes,Leviathan,3207,36,10917,"bodily. It is meant therefore of the Gift and Grace of God, that guided"
Thomas Hobbes,Leviathan,3207,36,10918,them to co-operate with Moses; from whom their Spirit was derived. And
Thomas Hobbes,Leviathan,3207,36,10919,"it appeareth (verse 16.) that, they were such as Moses himself should"
Thomas Hobbes,Leviathan,3207,36,10920,"appoint for Elders and Officers of the People: For the words are,"
Thomas Hobbes,Leviathan,3207,36,10921,"""Gather unto me seventy men, whom thou knowest to be Elders and"
Thomas Hobbes,Leviathan,3207,36,10922,"Officers of the people:"" where, ""thou knowest,"" is the same with ""thou"
Thomas Hobbes,Leviathan,3207,36,10923,"appointest,"" or ""hast appointed to be such."" For we are told"
Thomas Hobbes,Leviathan,3207,36,10924,before (Exod. 18.) that Moses following the counsell of Jethro his
Thomas Hobbes,Leviathan,3207,36,10925,"Father-in-law, did appoint Judges, and Officers over the people, such as"
Thomas Hobbes,Leviathan,3207,36,10926,"feared God; and of these, were those Seventy, whom God by putting upon"
Thomas Hobbes,Leviathan,3207,36,10927,"them Moses spirit, inclined to aid Moses in the Administration of the"
Thomas Hobbes,Leviathan,3207,36,10928,"Kingdome: and in this sense the Spirit of God is said (1 Sam. 16. 13,"
Thomas Hobbes,Leviathan,3207,36,10929,"14.) presently upon the anointing of David, to have come upon David, and"
Thomas Hobbes,Leviathan,3207,36,10930,"left Saul; God giving his graces to him he chose to govern his people,"
Thomas Hobbes,Leviathan,3207,36,10931,"and taking them away from him, he rejected. So that by the Spirit is"
Thomas Hobbes,Leviathan,3207,36,10932,meant Inclination to Gods service; and not any supernaturall Revelation.
Thomas Hobbes,Leviathan,3207,36,10933,God Sometimes Also Spake By Lots
Thomas Hobbes,Leviathan,3207,36,10934,God spake also many times by the event of Lots; which were ordered by
Thomas Hobbes,Leviathan,3207,36,10935,such as he had put in Authority over his people. So wee read that God
Thomas Hobbes,Leviathan,3207,36,10936,manifested by the Lots which Saul caused to be drawn (1 Sam. 14. 43.)
Thomas Hobbes,Leviathan,3207,36,10937,"the fault that Jonathan had committed, in eating a honey-comb, contrary"
Thomas Hobbes,Leviathan,3207,36,10938,to the oath taken by the people. And (Josh. 18. 10.) God divided the
Thomas Hobbes,Leviathan,3207,36,10939,"land of Canaan amongst the Israelite, by the ""lots that Joshua did cast"
Thomas Hobbes,Leviathan,3207,36,10940,"before the Lord in Shiloh."" In the same manner it seemeth to be, that"
Thomas Hobbes,Leviathan,3207,36,10941,"God discovered (Joshua 7.16., &c.) the crime of Achan. And these are the"
Thomas Hobbes,Leviathan,3207,36,10942,wayes whereby God declared his Will in the Old Testament.
Thomas Hobbes,Leviathan,3207,36,10943,"All which ways he used also in the New Testament. To the Virgin Mary, by"
Thomas Hobbes,Leviathan,3207,36,10944,a Vision of an Angel: To Joseph in a Dream: again to Paul in the way
Thomas Hobbes,Leviathan,3207,36,10945,to Damascus in a Vision of our Saviour: and to Peter in the Vision of
Thomas Hobbes,Leviathan,3207,36,10946,"a sheet let down from heaven, with divers sorts of flesh, of clean and"
Thomas Hobbes,Leviathan,3207,36,10947,"unclean, beasts; and in prison, by Vision of an Angel: And to all the"
Thomas Hobbes,Leviathan,3207,36,10948,"Apostles, and Writers of the New Testament, by the graces of his Spirit;"
Thomas Hobbes,Leviathan,3207,36,10949,and to the Apostles again (at the choosing of Matthias in the place of
Thomas Hobbes,Leviathan,3207,36,10950,Judas Iscariot) by lot.
Thomas Hobbes,Leviathan,3207,36,10951,Every Man Ought To Examine The Probability Of A Pretended Prophets
Thomas Hobbes,Leviathan,3207,36,10952,Calling
Thomas Hobbes,Leviathan,3207,36,10953,"Seeing then all Prophecy supposeth Vision, or Dream, (which two, when"
Thomas Hobbes,Leviathan,3207,36,10954,"they be naturall, are the same,) or some especiall gift of God, so"
Thomas Hobbes,Leviathan,3207,36,10955,"rarely observed in mankind, as to be admired where observed; and seeing"
Thomas Hobbes,Leviathan,3207,36,10956,"as well such gifts, as the most extraordinary Dreams, and Visions, may"
Thomas Hobbes,Leviathan,3207,36,10957,"proceed from God, not onely by his supernaturall, and immediate, but"
Thomas Hobbes,Leviathan,3207,36,10958,"also by his naturall operation, and by mediation of second causes;"
Thomas Hobbes,Leviathan,3207,36,10959,"there is need of Reason and Judgement to discern between naturall, and"
Thomas Hobbes,Leviathan,3207,36,10960,"supernaturall Gifts, and between naturall, and supernaturall Visions, or"
Thomas Hobbes,Leviathan,3207,36,10961,"Dreams. And consequently men had need to be very circumspect, and wary,"
Thomas Hobbes,Leviathan,3207,36,10962,"in obeying the voice of man, that pretending himself to be a Prophet,"
Thomas Hobbes,Leviathan,3207,36,10963,"requires us to obey God in that way, which he in Gods name telleth us to"
Thomas Hobbes,Leviathan,3207,36,10964,be the way to happinesse. For he that pretends to teach men the way of
Thomas Hobbes,Leviathan,3207,36,10965,"so great felicity, pretends to govern them; that is to say, to rule, and"
Thomas Hobbes,Leviathan,3207,36,10966,"reign over them; which is a thing, that all men naturally desire, and"
Thomas Hobbes,Leviathan,3207,36,10967,is therefore worthy to be suspected of Ambition and Imposture; and
Thomas Hobbes,Leviathan,3207,36,10968,"consequently, ought to be examined, and tryed by every man, before hee"
Thomas Hobbes,Leviathan,3207,36,10969,"yeeld them obedience; unlesse he have yeelded it them already, in"
Thomas Hobbes,Leviathan,3207,36,10970,the institution of a Common-wealth; as when the Prophet is the Civill
Thomas Hobbes,Leviathan,3207,36,10971,"Soveraign, or by the Civil Soveraign Authorized. And if this examination"
Thomas Hobbes,Leviathan,3207,36,10972,"of Prophets, and Spirits, were not allowed to every one of the people,"
Thomas Hobbes,Leviathan,3207,36,10973,"it had been to no purpose, to set out the marks, by which every man"
Thomas Hobbes,Leviathan,3207,36,10974,"might be able, to distinguish between those, whom they ought, and those"
Thomas Hobbes,Leviathan,3207,36,10975,whom they ought not to follow. Seeing therefore such marks are set out
Thomas Hobbes,Leviathan,3207,36,10976,"(Deut. 13. 1,&c.) to know a Prophet by; and (1 John 4.1.&C) to know a"
Thomas Hobbes,Leviathan,3207,36,10977,Spirit by: and seeing there is so much Prophecying in the Old Testament;
Thomas Hobbes,Leviathan,3207,36,10978,and so much Preaching in the New Testament against Prophets; and so much
Thomas Hobbes,Leviathan,3207,36,10979,"greater a number ordinarily of false Prophets, then of true; every"
Thomas Hobbes,Leviathan,3207,36,10980,"one is to beware of obeying their directions, at their own perill. And"
Thomas Hobbes,Leviathan,3207,36,10981,"first, that there were many more false than true Prophets, appears by"
Thomas Hobbes,Leviathan,3207,36,10982,"this, that when Ahab (1 Kings 12.) consulted four hundred Prophets, they"
Thomas Hobbes,Leviathan,3207,36,10983,"were all false Imposters, but onely one Michaiah. And a little before"
Thomas Hobbes,Leviathan,3207,36,10984,"the time of the Captivity, the Prophets were generally lyars. ""The"
Thomas Hobbes,Leviathan,3207,36,10985,"Prophets"" (saith the Lord by Jerem. cha. 14. verse 14.) ""prophecy Lies"
Thomas Hobbes,Leviathan,3207,36,10986,"in my name. I sent them not, neither have I commanded them, nor spake"
Thomas Hobbes,Leviathan,3207,36,10987,"unto them, they prophecy to you a false Vision, a thing of naught; and"
Thomas Hobbes,Leviathan,3207,36,10988,"the deceit of their heart."" In so much as God commanded the People by"
Thomas Hobbes,Leviathan,3207,36,10989,the mouth of the Prophet Jeremiah (chap. 23. 16.) not to obey them.
Thomas Hobbes,Leviathan,3207,36,10990,"""Thus saith the Lord of Hosts, hearken not unto the words of the"
Thomas Hobbes,Leviathan,3207,36,10991,"Prophets, that prophecy to you. They make you vain, they speak a Vision"
Thomas Hobbes,Leviathan,3207,36,10992,"of their own heart, and not out of the mouth of the Lord."""
Thomas Hobbes,Leviathan,3207,36,10993,All Prophecy But Of The Soveraign Prophet Is To Be Examined
Thomas Hobbes,Leviathan,3207,36,10994,By Every Subject
Thomas Hobbes,Leviathan,3207,36,10995,"Seeing then there was in the time of the Old Testament, such quarrells"
Thomas Hobbes,Leviathan,3207,36,10996,"amongst the Visionary Prophets, one contesting with another, and asking"
Thomas Hobbes,Leviathan,3207,36,10997,"When departed the Spirit from me, to go to thee? as between Michaiah,"
Thomas Hobbes,Leviathan,3207,36,10998,and the rest of the four hundred; and such giving of the Lye to one
Thomas Hobbes,Leviathan,3207,36,10999,"another, (as in Jerem. 14.14.) and such controversies in the New"
Thomas Hobbes,Leviathan,3207,36,11000,"Testament at this day, amongst the Spirituall Prophets: Every man then"
Thomas Hobbes,Leviathan,3207,36,11001,"was, and now is bound to make use of his Naturall Reason, to apply to"
Thomas Hobbes,Leviathan,3207,36,11002,"all Prophecy those Rules which God hath given us, to discern the"
Thomas Hobbes,Leviathan,3207,36,11003,"true from the false. Of which rules, in the Old Testament, one was,"
Thomas Hobbes,Leviathan,3207,36,11004,conformable doctrine to that which Moses the Soveraign Prophet had
Thomas Hobbes,Leviathan,3207,36,11005,taught them; and the other the miraculous power of foretelling what God
Thomas Hobbes,Leviathan,3207,36,11006,"would bring to passe, as I have already shown out of Deut. 13. 1. &c."
Thomas Hobbes,Leviathan,3207,36,11007,and in the New Testament there was but one onely mark; and that was the
Thomas Hobbes,Leviathan,3207,36,11008,"preaching of this Doctrine, That Jesus Is The Christ, that is, the"
Thomas Hobbes,Leviathan,3207,36,11009,"King of the Jews, promised in the Old Testament. Whosoever denyed that"
Thomas Hobbes,Leviathan,3207,36,11010,"Article, he was a false Prophet, whatsoever miracles he might seem to"
Thomas Hobbes,Leviathan,3207,36,11011,"work; and he that taught it was a true Prophet. For St. John (1 Epist,"
Thomas Hobbes,Leviathan,3207,36,11012,"4. 2, &c) speaking expressely of the means to examine Spirits, whether"
Thomas Hobbes,Leviathan,3207,36,11013,"they be of God, or not; after he hath told them that there would arise"
Thomas Hobbes,Leviathan,3207,36,11014,"false Prophets, saith thus, ""Hereby know ye the Spirit of God. Every"
Thomas Hobbes,Leviathan,3207,36,11015,"Spirit that confesseth that Jesus Christ is come in the flesh, is of"
Thomas Hobbes,Leviathan,3207,36,11016,"God;"" that is, is approved and allowed as a Prophet of God: not that"
Thomas Hobbes,Leviathan,3207,36,11017,"he is a godly man, or one of the Elect, for this, that he confesseth,"
Thomas Hobbes,Leviathan,3207,36,11018,"professeth, or preacheth Jesus to be the Christ; but for that he is a"
Thomas Hobbes,Leviathan,3207,36,11019,"Prophet avowed. For God sometimes speaketh by Prophets, whose persons he"
Thomas Hobbes,Leviathan,3207,36,11020,hath not accepted; as he did by Baalam; and as he foretold Saul of his
Thomas Hobbes,Leviathan,3207,36,11021,"death, by the Witch of Endor. Again in the next verse, ""Every Spirit"
Thomas Hobbes,Leviathan,3207,36,11022,"that confesseth not that Jesus Christ is come in the Flesh, is not"
Thomas Hobbes,Leviathan,3207,36,11023,"of Christ. And this is the Spirit of Antichrist."" So that the rule is"
Thomas Hobbes,Leviathan,3207,36,11024,"perfect on both sides; that he is a true Prophet, which preacheth the"
Thomas Hobbes,Leviathan,3207,36,11025,"Messiah already come, in the person of Jesus; and he a false one that"
Thomas Hobbes,Leviathan,3207,36,11026,"denyeth him come, and looketh for him in some future Imposter, that"
Thomas Hobbes,Leviathan,3207,36,11027,"shall take upon him that honour falsely, whom the Apostle there properly"
Thomas Hobbes,Leviathan,3207,36,11028,calleth Antichrist. Every man therefore ought to consider who is the
Thomas Hobbes,Leviathan,3207,36,11029,"Soveraign Prophet; that is to say, who it is, that is Gods Viceregent"
Thomas Hobbes,Leviathan,3207,36,11030,"on earth; and hath next under God, the Authority of Governing Christian"
Thomas Hobbes,Leviathan,3207,36,11031,"men; and to observe for a Rule, that Doctrine, which in the name of"
Thomas Hobbes,Leviathan,3207,36,11032,"God, hee commanded to bee taught; and thereby to examine and try out"
Thomas Hobbes,Leviathan,3207,36,11033,"the truth of those Doctrines, which pretended Prophets with miracles, or"
Thomas Hobbes,Leviathan,3207,36,11034,"without, shall at any time advance: and if they find it contrary to that"
Thomas Hobbes,Leviathan,3207,36,11035,"Rule, to doe as they did, that came to Moses, and complained that there"
Thomas Hobbes,Leviathan,3207,36,11036,"were some that Prophecyed in the Campe, whose Authority so to doe they"
Thomas Hobbes,Leviathan,3207,36,11037,"doubted of; and leave to the Soveraign, as they did to Moses to uphold,"
Thomas Hobbes,Leviathan,3207,36,11038,"or to forbid them, as hee should see cause; and if hee disavow them,"
Thomas Hobbes,Leviathan,3207,36,11039,"then no more to obey their voice; or if he approve them, then to obey"
Thomas Hobbes,Leviathan,3207,36,11040,"them, as men to whom God hath given a part of the Spirit of their"
Thomas Hobbes,Leviathan,3207,36,11041,"Soveraigne. For when Christian men, take not their Christian Soveraign,"
Thomas Hobbes,Leviathan,3207,36,11042,"for Gods Prophet; they must either take their owne Dreams, for the"
Thomas Hobbes,Leviathan,3207,36,11043,"prophecy they mean to bee governed by, and the tumour of their own"
Thomas Hobbes,Leviathan,3207,36,11044,hearts for the Spirit of God; or they must suffer themselves to bee lead
Thomas Hobbes,Leviathan,3207,36,11045,"by some strange Prince; or by some of their fellow subjects, that can"
Thomas Hobbes,Leviathan,3207,36,11046,"bewitch them, by slander of the government, into rebellion, without"
Thomas Hobbes,Leviathan,3207,36,11047,"other miracle to confirm their calling, then sometimes an extraordinary"
Thomas Hobbes,Leviathan,3207,36,11048,"successe, and Impunity; and by this means destroying all laws, both"
Thomas Hobbes,Leviathan,3207,36,11049,"divine, and humane, reduce all Order, Government, and Society, to the"
Thomas Hobbes,Leviathan,3207,36,11050,"first Chaos of Violence, and Civill warre."
Thomas Hobbes,Leviathan,3207,37,11051,"CHAPTER XXXVII. OF MIRACLES, AND THEIR USE"
Thomas Hobbes,Leviathan,3207,37,11052,A Miracle Is A Work That Causeth Admiration
Thomas Hobbes,Leviathan,3207,37,11053,By Miracles are signified the Admirable works of God: & therefore they
Thomas Hobbes,Leviathan,3207,37,11054,"are also called Wonders. And because they are for the most part, done,"
Thomas Hobbes,Leviathan,3207,37,11055,"for a signification of his commandement, in such occasions, as"
Thomas Hobbes,Leviathan,3207,37,11056,"without them, men are apt to doubt, (following their private naturall"
Thomas Hobbes,Leviathan,3207,37,11057,"reasoning,) what he hath commanded, and what not, they are commonly in"
Thomas Hobbes,Leviathan,3207,37,11058,"Holy Scripture, called Signes, in the same sense, as they are called by"
Thomas Hobbes,Leviathan,3207,37,11059,"the Latines, Ostenta, and Portenta, from shewing, and fore-signifying"
Thomas Hobbes,Leviathan,3207,37,11060,"that, which the Almighty is about to bring to passe."
Thomas Hobbes,Leviathan,3207,37,11061,"And Must Therefore Be Rare, Whereof There Is No Naturall Cause Known"
Thomas Hobbes,Leviathan,3207,37,11062,"To understand therefore what is a Miracle, we must first understand what"
Thomas Hobbes,Leviathan,3207,37,11063,"works they are, which men wonder at, and call Admirable. And there be"
Thomas Hobbes,Leviathan,3207,37,11064,"but two things which make men wonder at any event: The one is, if it"
Thomas Hobbes,Leviathan,3207,37,11065,"be strange, that is to say, such, as the like of it hath never, or very"
Thomas Hobbes,Leviathan,3207,37,11066,"rarely been produced: The other is, if when it is produced, we cannot"
Thomas Hobbes,Leviathan,3207,37,11067,"imagine it to have been done by naturall means, but onely by the"
Thomas Hobbes,Leviathan,3207,37,11068,"immediate hand of God. But when wee see some possible, naturall cause of"
Thomas Hobbes,Leviathan,3207,37,11069,"it, how rarely soever the like has been done; or if the like have been"
Thomas Hobbes,Leviathan,3207,37,11070,"often done, how impossible soever it be to imagine a naturall means"
Thomas Hobbes,Leviathan,3207,37,11071,"thereof, we no more wonder, nor esteem it for a Miracle."
